unique_id,text,json_content,type
8ad3f5bc-62bb-4373-bc08-58e956293020,"Abaloparatide : A 34 amino acid synthetic analog of human parathyroid hormone-related protein (PTHrP) (PTHrP(1-34) analog), with bone-growing and bone density conserving activities. Upon subcutaneous administration, abaloparatide acts similar to PTHrP and targets, binds to and activates parathyroid hormone 1 (PTH1) receptor (PTH1R), a G protein-coupled receptor (GPCR) expressed in osteoblasts and bone stromal cells. PTH1R activates the cyclic AMP (cAMP) signaling pathway and the bone anabolic signaling pathway, leading to bone growth, increased bone mineral density (BMD) and volume. This correlates with increased bone mass and strength and prevents or treats osteoporosis and decreases fractures.","{""term"": ""Abaloparatide"", ""name_type"": ""nciConceptName"", ""url_name"": ""abaloparatide"", ""definition"": ""A 34 amino acid synthetic analog of human parathyroid hormone-related protein (PTHrP) (PTHrP(1-34) analog), with bone-growing and bone density conserving activities. Upon subcutaneous administration, abaloparatide acts similar to PTHrP and targets, binds to and activates parathyroid hormone 1 (PTH1) receptor (PTH1R), a G protein-coupled receptor (GPCR) expressed in osteoblasts and bone stromal cells. PTH1R activates the cyclic AMP (cAMP) signaling pathway and the bone anabolic signaling pathway, leading to bone growth, increased bone mineral density (BMD) and volume. This correlates with increased bone mass and strength and prevents or treats osteoporosis and decreases fractures."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug"", ""url"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug/def/abdomen"", ""type"": ""drug_dictionary"", ""unique_id"": ""8ad3f5bc-62bb-4373-bc08-58e956293020""}",drug_dictionary_definition
b01860cd-803b-405e-b301-ac99b2d7c7a2,"Abarelix : A synthetic decapeptide and antagonist of naturally occurring gonadotropin-releasing hormone (GnRH). Abarelix directly and competitively binds to and blocks the gonadotropin releasing hormone receptor in the anterior pituitary gland, thereby inhibiting the secretion and release of luteinizing hormone (LH) and follicle stimulating hormone (FSH). In males, the inhibition of LH secretion prevents the release of testosterone.  As a result, this may relieve symptoms associated with prostate hypertrophy or prostate cancer, since testosterone is required to sustain prostate growth.","{""term"": ""Abarelix"", ""name_type"": ""nciConceptName"", ""url_name"": ""abarelix"", ""definition"": ""A synthetic decapeptide and antagonist of naturally occurring gonadotropin-releasing hormone (GnRH). Abarelix directly and competitively binds to and blocks the gonadotropin releasing hormone receptor in the anterior pituitary gland, thereby inhibiting the secretion and release of luteinizing hormone (LH) and follicle stimulating hormone (FSH). In males, the inhibition of LH secretion prevents the release of testosterone.  As a result, this may relieve symptoms associated with prostate hypertrophy or prostate cancer, since testosterone is required to sustain prostate growth."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug"", ""url"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug/def/abdominal"", ""type"": ""drug_dictionary"", ""unique_id"": ""b01860cd-803b-405e-b301-ac99b2d7c7a2""}",drug_dictionary_definition
2fbe40db-a43a-4d50-aaf0-2aeaa758a227,"Abatacept : A soluble fusion protein consisting of the extracellular
domain of human cytotoxic T lymphocyte-associated antigen 4 (CTLA-4) linked to
a modified Fc (hinge, CH2, and CH3 domains) portion of human immunoglobulin G1
(IgG1) with immunosuppressive activity. Abatacept binds CD80 and CD86 on antigen presenting cells (APCs), blocking interaction with CD28 on T lymphocytes, which initiates a co-stimulatory signal required for full activation of T lymphocytes.","{""term"": ""Abatacept"", ""name_type"": ""nciConceptName"", ""url_name"": ""abatacept"", ""definition"": ""A soluble fusion protein consisting of the extracellular\ndomain of human cytotoxic T lymphocyte-associated antigen 4 (CTLA-4) linked to\na modified Fc (hinge, CH2, and CH3 domains) portion of human immunoglobulin G1\n(IgG1) with immunosuppressive activity. Abatacept binds CD80 and CD86 on antigen presenting cells (APCs), blocking interaction with CD28 on T lymphocytes, which initiates a co-stimulatory signal required for full activation of T lymphocytes."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug"", ""url"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug/def/abdominal-ultrasound"", ""type"": ""drug_dictionary"", ""unique_id"": ""2fbe40db-a43a-4d50-aaf0-2aeaa758a227""}",drug_dictionary_definition
0e705b67-650e-4e2e-b1c2-fb7f2485f36c,"Losatuxizumab Vedotin : An intravenously-administered agent capable of modulating the activity of epidermal growth factor receptor (EGFR), with potential antineoplastic activity.","{""term"": ""Losatuxizumab Vedotin"", ""name_type"": ""nciConceptName"", ""url_name"": ""losatuxizumab-vedotin"", ""definition"": ""An intravenously-administered agent capable of modulating the activity of epidermal growth factor receptor (EGFR), with potential antineoplastic activity."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug"", ""url"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug/def/abdominal-x-ray"", ""type"": ""drug_dictionary"", ""unique_id"": ""0e705b67-650e-4e2e-b1c2-fb7f2485f36c""}",drug_dictionary_definition
33eb2816-57d7-45ce-9046-9fe1e0de7c8b,"Abemaciclib : An orally available cyclin-dependent kinase (CDK) inhibitor that targets the CDK4 (cyclin D1) and CDK6 (cyclin D3) cell cycle pathway, with potential antineoplastic activity. Abemaciclib specifically inhibits CDK4 and 6, thereby inhibiting retinoblastoma (Rb) protein phosphorylation in early G1. Inhibition of Rb phosphorylation prevents CDK-mediated G1-S phase transition, thereby arresting the cell cycle in the G1 phase, suppressing DNA synthesis and inhibiting cancer cell growth. Overexpression of the serine/threonine kinases CDK4/6, as seen in certain types of cancer, causes cell cycle deregulation.","{""term"": ""Abemaciclib"", ""name_type"": ""nciConceptName"", ""url_name"": ""abemaciclib"", ""definition"": ""An orally available cyclin-dependent kinase (CDK) inhibitor that targets the CDK4 (cyclin D1) and CDK6 (cyclin D3) cell cycle pathway, with potential antineoplastic activity. Abemaciclib specifically inhibits CDK4 and 6, thereby inhibiting retinoblastoma (Rb) protein phosphorylation in early G1. Inhibition of Rb phosphorylation prevents CDK-mediated G1-S phase transition, thereby arresting the cell cycle in the G1 phase, suppressing DNA synthesis and inhibiting cancer cell growth. Overexpression of the serine/threonine kinases CDK4/6, as seen in certain types of cancer, causes cell cycle deregulation."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug"", ""url"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug/def/abemaciclib"", ""type"": ""drug_dictionary"", ""unique_id"": ""33eb2816-57d7-45ce-9046-9fe1e0de7c8b""}",drug_dictionary_definition
6e34b477-2dae-42d5-b43e-548925f7cb85,"Abequolixron : An orally bioavailable agonist of the nuclear receptor liver X receptor beta (LXRbeta; NR1H2; LXR-b), with potential immunomodulating and antineoplastic activities. Upon oral administration, abequolixron selectively targets and binds to LXRbeta, thereby activating LXRbeta-mediated signaling, leading to the transcription of certain tumor suppressor genes and the downregulation of certain tumor promoter genes. This particularly activates the expression of apolipoprotein E (ApoE), a tumor suppressor protein, in tumor cells and certain immune cells. This activates the innate immune system, resulting in depletion of immunosuppressive myeloid-derived suppressor cells (MDSCs), tumor cells and endothelial cells in the tumor microenvironment. This reverses immune evasion, enhances anti-tumor immune responses and inhibits proliferation of tumor cells. LXRbeta, a member of the oxysterol receptor family, which is in the nuclear receptor family of transcription factors, plays a key role in cholesterol transport, glucose metabolism and the modulation of inflammatory responses; activation of LXRbeta suppresses tumor cell invasion, angiogenesis, tumor progression, and metastasis in a variety of tumor cell types. The expression of the ApoE protein becomes silenced in human cancers as they grow, become invasive, and metastasize; ApoE silencing is related to reduced survival in cancer patients. The LXR-ApoE pathway regulates the ability of cancers to evade the immune system and recruit blood vessels.","{""term"": ""Abequolixron"", ""name_type"": ""nciConceptName"", ""url_name"": ""abequolixron"", ""definition"": ""An orally bioavailable agonist of the nuclear receptor liver X receptor beta (LXRbeta; NR1H2; LXR-b), with potential immunomodulating and antineoplastic activities. Upon oral administration, abequolixron selectively targets and binds to LXRbeta, thereby activating LXRbeta-mediated signaling, leading to the transcription of certain tumor suppressor genes and the downregulation of certain tumor promoter genes. This particularly activates the expression of apolipoprotein E (ApoE), a tumor suppressor protein, in tumor cells and certain immune cells. This activates the innate immune system, resulting in depletion of immunosuppressive myeloid-derived suppressor cells (MDSCs), tumor cells and endothelial cells in the tumor microenvironment. This reverses immune evasion, enhances anti-tumor immune responses and inhibits proliferation of tumor cells. LXRbeta, a member of the oxysterol receptor family, which is in the nuclear receptor family of transcription factors, plays a key role in cholesterol transport, glucose metabolism and the modulation of inflammatory responses; activation of LXRbeta suppresses tumor cell invasion, angiogenesis, tumor progression, and metastasis in a variety of tumor cell types. The expression of the ApoE protein becomes silenced in human cancers as they grow, become invasive, and metastasize; ApoE silencing is related to reduced survival in cancer patients. The LXR-ApoE pathway regulates the ability of cancers to evade the immune system and recruit blood vessels."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug"", ""url"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aberrant-crypt-foci"", ""type"": ""drug_dictionary"", ""unique_id"": ""6e34b477-2dae-42d5-b43e-548925f7cb85""}",drug_dictionary_definition
080c29d9-ba55-485f-b7ee-1f61d8dbbd37,"Abexinostat Tosylate : The tosylate salt form of abexinostat, an orally bioavailable hydroxamate-based pan-inhibitor of histone deacetylase (HDAC), with potential antineoplastic and radiosensitizing activities. Upon administration, abexinostat inhibits HDAC, resulting in an accumulation of highly acetylated histones, followed by the induction of chromatin remodeling; the selective transcription of tumor suppressor genes; and the tumor suppressor protein-mediated inhibition of tumor cell division and induction of tumor cell apoptosis. In addition, abexinostat decreases the expression of the DNA-repair protein RAD51, thereby reducing the RAD51 protein, preventing repair of DNA double-strand breaks and increasing sensitivity of tumor cells to DNA damaging agents. HDAC, upregulated in many tumor types, is an enzyme that is responsible for the deacetylation of chromatin histone proteins.","{""term"": ""Abexinostat Tosylate"", ""name_type"": ""nciConceptName"", ""url_name"": ""abexinostat-tosylate"", ""definition"": ""The tosylate salt form of abexinostat, an orally bioavailable hydroxamate-based pan-inhibitor of histone deacetylase (HDAC), with potential antineoplastic and radiosensitizing activities. Upon administration, abexinostat inhibits HDAC, resulting in an accumulation of highly acetylated histones, followed by the induction of chromatin remodeling; the selective transcription of tumor suppressor genes; and the tumor suppressor protein-mediated inhibition of tumor cell division and induction of tumor cell apoptosis. In addition, abexinostat decreases the expression of the DNA-repair protein RAD51, thereby reducing the RAD51 protein, preventing repair of DNA double-strand breaks and increasing sensitivity of tumor cells to DNA damaging agents. HDAC, upregulated in many tumor types, is an enzyme that is responsible for the deacetylation of chromatin histone proteins."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug"", ""url"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug/def/abiraterone-acetate"", ""type"": ""drug_dictionary"", ""unique_id"": ""080c29d9-ba55-485f-b7ee-1f61d8dbbd37""}",drug_dictionary_definition
b8960621-21f8-4945-82dd-73caaa81e7d0,"Abiraterone Acetate : An orally active acetate salt of the steroidal compound abiraterone with antiandrogen activity. Abiraterone inhibits the enzymatic activity of steroid 17alpha-monooxygenase (17alpha-hydrolase/C17,20 lyase complex), a member of the cytochrome p450 family that catalyzes the 17alpha-hydroxylation of steroid intermediates involved in testosterone synthesis. Administration of this agent may suppress testosterone production by both the testes and the adrenals to castrate-range levels.
","{""term"": ""Abiraterone Acetate"", ""name_type"": ""nciConceptName"", ""url_name"": ""abiraterone-acetate"", ""definition"": ""An orally active acetate salt of the steroidal compound abiraterone with antiandrogen activity. Abiraterone inhibits the enzymatic activity of steroid 17alpha-monooxygenase (17alpha-hydrolase/C17,20 lyase complex), a member of the cytochrome p450 family that catalyzes the 17alpha-hydroxylation of steroid intermediates involved in testosterone synthesis. Administration of this agent may suppress testosterone production by both the testes and the adrenals to castrate-range levels.\n"", ""resource"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug"", ""url"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ablation"", ""type"": ""drug_dictionary"", ""unique_id"": ""b8960621-21f8-4945-82dd-73caaa81e7d0""}",drug_dictionary_definition
da869a0d-7211-4a9b-9d5e-07f8c099c389,"Abiraterone Amorphous Solid Dispersion Formulation DST-2970 : An orally bioavailable, amorphous solid dispersion formulation of the steroidal compound abiraterone, with potential antiandrogen activity. Upon oral administration, abiraterone inhibits the enzymatic activity of steroid 17alpha-monooxygenase (17alpha-hydrolase/C17,20 lyase complex; CYP17A1), a member of the cytochrome p450 family that catalyzes the 17alpha-hydroxylation of steroid intermediates involved in testosterone synthesis. This may suppress testosterone production by both the testes and the adrenals to castrate-range levels.","{""term"": ""Abiraterone Amorphous Solid Dispersion Formulation DST-2970"", ""name_type"": ""nciConceptName"", ""url_name"": ""abiraterone-amorphous-solid-dispersion-formulation-dst-2970"", ""definition"": ""An orally bioavailable, amorphous solid dispersion formulation of the steroidal compound abiraterone, with potential antiandrogen activity. Upon oral administration, abiraterone inhibits the enzymatic activity of steroid 17alpha-monooxygenase (17alpha-hydrolase/C17,20 lyase complex; CYP17A1), a member of the cytochrome p450 family that catalyzes the 17alpha-hydroxylation of steroid intermediates involved in testosterone synthesis. This may suppress testosterone production by both the testes and the adrenals to castrate-range levels."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug"", ""url"": ""https://www.cancer.gov/publications/dictionaries/cancer-drug/def/abnormal"", ""type"": ""drug_dictionary"", ""unique_id"": ""da869a0d-7211-4a9b-9d5e-07f8c099c389""}",drug_dictionary_definition
6b45e32f-3962-47c9-90cf-dd692471deaa,"acrochordon : A small, benign skin growth that may have a stalk (peduncle). Acrochordons most commonly appear on the neck, axillary, groin, and inframammary regions. Also called skin tag.","{""term"": ""acrochordon"", ""url_name"": ""acrochordon"", ""definition"": ""A small, benign skin growth that may have a stalk (peduncle). Acrochordons most commonly appear on the neck, axillary, groin, and inframammary regions. Also called skin tag."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/acrochordon"", ""type"": ""genetics_term"", ""unique_id"": ""6b45e32f-3962-47c9-90cf-dd692471deaa""}",genetics_term_definition
e35ebfde-5e6f-4831-9253-14feca2db48b,admixture mapping : A method used to identify genetic variants associated with traits and/or diseases in ethnic groups whose genomes resulted from a recent mixture of two or more geographically distinct ancestral populations.,"{""term"": ""admixture mapping"", ""url_name"": ""admixture-mapping"", ""definition"": ""A method used to identify genetic variants associated with traits and/or diseases in ethnic groups whose genomes resulted from a recent mixture of two or more geographically distinct ancestral populations."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/admixture-mapping"", ""type"": ""genetics_term"", ""unique_id"": ""e35ebfde-5e6f-4831-9253-14feca2db48b""}",genetics_term_definition
6b80d3a4-4005-4fe5-8b73-2af7beec9eee,"affected individual : In genetics, describes an individual who has a particular phenotypic trait or disease. The individual expresses the trait or has signs and symptoms of the disease.","{""term"": ""affected individual"", ""url_name"": ""affected-individual"", ""definition"": ""In genetics, describes an individual who has a particular phenotypic trait or disease. The individual expresses the trait or has signs and symptoms of the disease."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/affected-individual"", ""type"": ""genetics_term"", ""unique_id"": ""6b80d3a4-4005-4fe5-8b73-2af7beec9eee""}",genetics_term_definition
3a33b9b9-5b54-4039-b607-1cb6c8ebee1d,"allele : One of two or more DNA sequences occurring at a particular gene locus. Typically one allele (“normal” DNA sequence) is common, and other alleles (mutations) are rare.","{""term"": ""allele"", ""url_name"": ""allele"", ""definition"": ""One of two or more DNA sequences occurring at a particular gene locus. Typically one allele (\u201cnormal\u201d DNA sequence) is common, and other alleles (mutations) are rare."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/allele"", ""type"": ""genetics_term"", ""unique_id"": ""3a33b9b9-5b54-4039-b607-1cb6c8ebee1d""}",genetics_term_definition
2a5edb62-cecc-443e-bcb2-a7dc9ef0b0f4,allelic heterogeneity : The presence of different variants at a single gene locus that cause the same or similar phenotypic expressions of a disease or condition.,"{""term"": ""allelic heterogeneity"", ""url_name"": ""allelic-heterogeneity"", ""definition"": ""The presence of different variants at a single gene locus that cause the same or similar phenotypic expressions of a disease or condition."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/allelic-heterogeneity"", ""type"": ""genetics_term"", ""unique_id"": ""2a5edb62-cecc-443e-bcb2-a7dc9ef0b0f4""}",genetics_term_definition
4b48012d-e162-487e-849c-c92004001665,"aneuploidy : The occurrence of one or more extra or missing chromosomes leading to an unbalanced chromosome complement, or any chromosome number that is not an exact multiple of the haploid number (which is 23).","{""term"": ""aneuploidy"", ""url_name"": ""aneuploidy"", ""definition"": ""The occurrence of one or more extra or missing chromosomes leading to an unbalanced chromosome complement, or any chromosome number that is not an exact multiple of the haploid number (which is 23)."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/aneuploidy"", ""type"": ""genetics_term"", ""unique_id"": ""4b48012d-e162-487e-849c-c92004001665""}",genetics_term_definition
2cf74d14-13ff-4451-9b0d-aa386559624a,"antioncogene : A type of gene that regulates cell growth. When an antioncogene is mutated, uncontrolled cell growth may occur. This may contribute to the development of cancer. Also called tumor suppressor gene.","{""term"": ""antioncogene"", ""url_name"": ""antioncogene"", ""definition"": ""A type of gene that regulates cell growth. When an antioncogene is mutated, uncontrolled cell growth may occur. This may contribute to the development of cancer. Also called tumor suppressor gene."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/antioncogene"", ""type"": ""genetics_term"", ""unique_id"": ""2cf74d14-13ff-4451-9b0d-aa386559624a""}",genetics_term_definition
6b2e9ff0-cd52-4c92-b865-e8218bf7c0cc,"ART : Procedures that use donor or nondonor eggs and sperm to create embryos in vitro. Examples of ART include in vitro fertilization (IVF), gamete intrafallopian transfer (GIFT), and zygote intrafallopian transfer (ZIFT). These procedures may be used prior to preimplantation genetic testing (PGT).
 Also called assisted reproductive technology.","{""term"": ""ART"", ""url_name"": ""art"", ""definition"": ""Procedures that use donor or nondonor eggs and sperm to create embryos in vitro. Examples of ART include in vitro fertilization (IVF), gamete intrafallopian transfer (GIFT), and zygote intrafallopian transfer (ZIFT). These procedures may be used prior to preimplantation genetic testing (PGT).\n Also called assisted reproductive technology."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/art"", ""type"": ""genetics_term"", ""unique_id"": ""6b2e9ff0-cd52-4c92-b865-e8218bf7c0cc""}",genetics_term_definition
6af7653c-d588-465c-8131-36da0b06ebf2,"Ashkenazi Jews : One of two
          major ancestral groups of Jewish individuals, comprised of
          those whose ancestors lived in Central and Eastern Europe
          (e.g., Germany, Poland, Russia). The other group is
          designated Sephardic Jews and includes those whose
          ancestors lived in North Africa, the Middle East, and
          Spain. Most Jews living in the United States are of
          Ashkenazi descent.","{""term"": ""Ashkenazi Jews"", ""url_name"": ""ashkenazi-jews"", ""definition"": ""One of two\n          major ancestral groups of Jewish individuals, comprised of\n          those whose ancestors lived in Central and Eastern Europe\n          (e.g., Germany, Poland, Russia). The other group is\n          designated Sephardic Jews and includes those whose\n          ancestors lived in North Africa, the Middle East, and\n          Spain. Most Jews living in the United States are of\n          Ashkenazi descent."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/ashkenazi-jews"", ""type"": ""genetics_term"", ""unique_id"": ""6af7653c-d588-465c-8131-36da0b06ebf2""}",genetics_term_definition
6677ca2d-4380-4321-9288-3794363d5f98,"assisted reproductive technology : Procedures that use donor or nondonor eggs and sperm to create embryos in vitro. Examples of assisted reproductive technology include in vitro fertilization (IVF), gamete intrafallopian transfer (GIFT), and zygote intrafallopian transfer (ZIFT). These procedures may be used prior to preimplantation genetic testing (PGT).
 Also called ART.","{""term"": ""assisted reproductive technology"", ""url_name"": ""assisted-reproductive-technology"", ""definition"": ""Procedures that use donor or nondonor eggs and sperm to create embryos in vitro. Examples of assisted reproductive technology include in vitro fertilization (IVF), gamete intrafallopian transfer (GIFT), and zygote intrafallopian transfer (ZIFT). These procedures may be used prior to preimplantation genetic testing (PGT).\n Also called ART."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/assisted-reproductive-technology"", ""type"": ""genetics_term"", ""unique_id"": ""6677ca2d-4380-4321-9288-3794363d5f98""}",genetics_term_definition
abb94877-27bf-42fb-acda-7f27f071f453,"attributable risk : Proportion of a disease in exposed individuals that can be attributed to an exposure. In the context of genetic studies, the ""exposure"" is the frequency of a specific genetic variant.","{""term"": ""attributable risk"", ""url_name"": ""attributable-risk"", ""definition"": ""Proportion of a disease in exposed individuals that can be attributed to an exposure. In the context of genetic studies, the \""exposure\"" is the frequency of a specific genetic variant."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/attributable-risk"", ""type"": ""genetics_term"", ""unique_id"": ""abb94877-27bf-42fb-acda-7f27f071f453""}",genetics_term_definition
141a4304-6dde-443a-ad69-cd264a78f911,autosomal : Having to do with any of the 22 numbered pairs of chromosomes found in most human cells. Autosomal chromosomes are numbered 1-22. The sex chromosomes (X and Y chromosomes) determine whether an individual is male or female and are not considered autosomal chromosomes.,"{""term"": ""autosomal"", ""url_name"": ""autosomal"", ""definition"": ""Having to do with any of the 22 numbered pairs of chromosomes found in most human cells. Autosomal chromosomes are numbered 1-22. The sex chromosomes (X and Y chromosomes) determine whether an individual is male or female and are not considered autosomal chromosomes."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/autosomal"", ""type"": ""genetics_term"", ""unique_id"": ""141a4304-6dde-443a-ad69-cd264a78f911""}",genetics_term_definition
e9495ce8-6772-4b25-a284-63dfeb13a38e,"autosomal dominant inheritance : One of the ways a genetic trait or a genetic condition can be inherited. In autosomal dominant inheritance, a genetic condition occurs when a variant is present in only one allele (copy) of a given gene. 
","{""term"": ""autosomal dominant inheritance"", ""url_name"": ""autosomal-dominant-inheritance"", ""definition"": ""One of the ways a genetic trait or a genetic condition can be inherited. In autosomal dominant inheritance, a genetic condition occurs when a variant is present in only one allele (copy) of a given gene. \n"", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/autosomal-dominant-inheritance"", ""type"": ""genetics_term"", ""unique_id"": ""e9495ce8-6772-4b25-a284-63dfeb13a38e""}",genetics_term_definition
eeb0cde9-2006-411e-b668-bc97e6ba282c,"autosomal recessive inheritance : One of the ways a genetic trait or a genetic condition can be inherited. In autosomal recessive inheritance, a genetic condition occurs when one variant is present on both alleles (copies) of a given gene. 
","{""term"": ""autosomal recessive inheritance"", ""url_name"": ""autosomal-recessive-inheritance"", ""definition"": ""One of the ways a genetic trait or a genetic condition can be inherited. In autosomal recessive inheritance, a genetic condition occurs when one variant is present on both alleles (copies) of a given gene. \n"", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/autosomal-recessive-inheritance"", ""type"": ""genetics_term"", ""unique_id"": ""eeb0cde9-2006-411e-b668-bc97e6ba282c""}",genetics_term_definition
0d97ea99-12c3-4cfa-a32e-ca0ad7e5ee61,"band : When chromosomes at a particular stage in cell division are stained using one of several laboratory techniques, a specific pattern of light and dark stripes (bands) appears when the chromosomes are viewed through a microscope; the banding pattern assists in assigning each chromosome its particular number and evaluating its structure.","{""term"": ""band"", ""url_name"": ""band"", ""definition"": ""When chromosomes at a particular stage in cell division are stained using one of several laboratory techniques, a specific pattern of light and dark stripes (bands) appears when the chromosomes are viewed through a microscope; the banding pattern assists in assigning each chromosome its particular number and evaluating its structure."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/band"", ""type"": ""genetics_term"", ""unique_id"": ""0d97ea99-12c3-4cfa-a32e-ca0ad7e5ee61""}",genetics_term_definition
5e732172-5b23-4040-8138-46eaa4175500,"base pair : Two nitrogen-containing bases (or nucleotides) that pair together to form the structure of DNA. The four bases in DNA are adenine (A), cytosine (C), guanine (G), and thymine (T). These bases form specific pairs (A with T, and G with C). Base pair may also refer to the actual number of base pairs, such as 8 base pairs, in a sequence of nucleotides.","{""term"": ""base pair"", ""url_name"": ""base-pair"", ""definition"": ""Two nitrogen-containing bases (or nucleotides) that pair together to form the structure of DNA. The four bases in DNA are adenine (A), cytosine (C), guanine (G), and thymine (T). These bases form specific pairs (A with T, and G with C). Base pair may also refer to the actual number of base pairs, such as 8 base pairs, in a sequence of nucleotides."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/base-pair"", ""type"": ""genetics_term"", ""unique_id"": ""5e732172-5b23-4040-8138-46eaa4175500""}",genetics_term_definition
e1162914-fa13-4463-a614-5db0328452f2,"biallelic : Of or
          pertaining to both alleles of a single gene (paternal and
          maternal). For example, biallelic mutation carriers have a
          mutation (not necessarily the same mutation) in both copies
          of a particular gene (a paternal and a maternal
          mutation).","{""term"": ""biallelic"", ""url_name"": ""biallelic"", ""definition"": ""Of or\n          pertaining to both alleles of a single gene (paternal and\n          maternal). For example, biallelic mutation carriers have a\n          mutation (not necessarily the same mutation) in both copies\n          of a particular gene (a paternal and a maternal\n          mutation)."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/biallelic"", ""type"": ""genetics_term"", ""unique_id"": ""e1162914-fa13-4463-a614-5db0328452f2""}",genetics_term_definition
eb20f893-5fec-40d5-bd3f-80698ec6d97c,"carrier : In classical genetics, an individual who carries one deleterious allele for an autosomal recessive disorder. In clinical discussions, may refer to an individual who carries a deleterious allele that predisposes to disease.","{""term"": ""carrier"", ""url_name"": ""carrier"", ""definition"": ""In classical genetics, an individual who carries one deleterious allele for an autosomal recessive disorder. In clinical discussions, may refer to an individual who carries a deleterious allele that predisposes to disease."", ""resource"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary"", ""url"": ""https://www.cancer.gov/publications/dictionaries/genetics-dictionary/def/carrier"", ""type"": ""genetics_term"", ""unique_id"": ""eb20f893-5fec-40d5-bd3f-80698ec6d97c""}",genetics_term_definition
